Player Name,Date of Birth,Event Year,Event Date,Event Type,Location,Rank,fivbID,Nationality
CHRISTOPH DIECKMANN,1/7/1976,2008,July 23,GS,CH,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,July 10,CCH,DE,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,July 2,GS,RU,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,June 25,GS,NO,3,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,June 18,GS,FR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,June 11,GS,DE,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,May 28,OPEN,ES,1,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,May 14,OPEN,IT,2,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,May 7,OPEN,CZ,2,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2008,March 26,OPEN,AU,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,September 26,OPEN,BR,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,September 5,OPEN,PL,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,August 23,CCH,ES,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,August 8,OPEN,NO,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,August 1,GS,AT,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,July 24,WCH,CH,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,July 11,GS,DE,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,June 27,GS,NO,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,June 20,GS,FR,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,June 13,OPEN,PT,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,May 23,OPEN,IT,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,May 8,OPEN,BH,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2007,May 2,OPEN,CN,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,September 27,OPEN,BR,1,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,August 2,GS,AT,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,July 26,GS,FR,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,July 19,OPEN,RU,2,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,July 5,OPEN,FR,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,June 28,GS,NO,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,June 21,GS,CH,3,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,June 14,OPEN,PT,1,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2006,May 23,OPEN,CN,3,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,August 3,GS,AT,1,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,July 27,GS,FR,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,July 20,OPEN,PL,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,June 30,GS,NO,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,June 22,WCH,DE,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,June 15,OPEN,CH,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,June 8,OPEN,HR,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2005,May 18,OPEN,CN,1,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,August 14,OG,GR,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,July 28,GS,AT,3,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,July 21,OPEN,PL,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,July 14,GS,FR,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,June 30,OPEN,NO,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,June 23,GS,DE,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,June 16,OPEN,CH,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,June 9,CCH,DE,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,June 2,OPEN,PT,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,May 26,OPEN,CS,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,March 23,OPEN,ZA,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2004,March 16,OPEN,BR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,October 14,WCH,BR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,September 18,GS,US,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,September 3,OPEN,ES,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,July 31,GS,AT,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,July 16,GS,FR,4,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,July 2,OPEN,NO,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,June 25,GS,DE,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2003,June 4,OPEN,GR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2002,October 1,OPEN,BR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2002,September 4,OPEN,ES,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2002,June 19,OPEN,CH,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2002,June 12,OPEN,DE,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,August 9,OPEN,BE,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,August 2,OPEN,AT,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,July 26,OPEN,PT,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,July 19,OPEN,FR,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,July 12,OPEN,IT,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,July 5,OPEN,NO,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,June 28,GS,US,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,June 21,OPEN,ES,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,June 14,OPEN,CA,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,May 31,OPEN,MX,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,January 18,OPEN,BR,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,2000,January 12,OPEN,AR,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,November 30,OPEN,BR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,August 27,CCH,ES,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,August 17,OPEN,ES,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,August 11,OPEN,BE,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,August 4,OPEN,PT,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,July 28,OPEN,AT,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,July 20,WCH,FR,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,July 14,OPEN,IT,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,July 7,OPEN,NO,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,June 30,OPEN,DE,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,June 23,OPEN,RU,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,June 16,OPEN,CA,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,April 7,OPEN,MX,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1999,January 13,OPEN,AR,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,December 1,OPEN,BR,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,September 9,OPEN,TR,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,September 1,OPEN,ES,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,August 19,OPEN,RU,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,August 12,OPEN,BE,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,August 5,OPEN,PT,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,July 29,OPEN,AT,25,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,July 22,OPEN,FR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,July 15,OPEN,IT,7,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,July 1,OPEN,DE,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,June 17,OPEN,CA,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,February 10,OPEN,BR,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,February 6,CHAL,CL,5,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1998,January 14,OPEN,AR,9,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1997,December 2,OPEN,BR,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1997,September 10,WCH,US,33,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1997,September 2,OPEN,ES,41,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1997,August 27,OPEN,TR,17,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1997,July 2,OPEN,DE,41,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1997,June 25,CHAL,CZ,13,101481,Germany
CHRISTOPH DIECKMANN,1/7/1976,1996,July 5,WS,DE,41,101481,Germany
RIVO VESIK,7/15/1980,2022,August 26,NT,EE,17,103981,Estonia
RIVO VESIK,7/15/1980,2022,July 22,NT,EE,17,103981,Estonia
RIVO VESIK,7/15/1980,2015,September 11,CCUP,IL,2,103981,Estonia
RIVO VESIK,7/15/1980,2015,August 1,NT,EE,2,103981,Estonia
RIVO VESIK,7/15/1980,2015,July 18,NT,EE,5,103981,Estonia
RIVO VESIK,7/15/1980,2015,June 17,MST,AZ,17,103981,Estonia
RIVO VESIK,7/15/1980,2015,June 10,MJS,NO,33,103981,Estonia
RIVO VESIK,7/15/1980,2015,June 4,ZT,RU,5,103981,Estonia
RIVO VESIK,7/15/1980,2015,May 26,GS,RU,41,103981,Estonia
RIVO VESIK,7/15/1980,2015,May 21,MST,LV,17,103981,Estonia
RIVO VESIK,7/15/1980,2015,May 13,OPEN,CH,9,103981,Estonia
RIVO VESIK,7/15/1980,2015,May 2,CCUP,LT,2,103981,Estonia
RIVO VESIK,7/15/1980,2014,August 29,SAT,LV,13,103981,Estonia
RIVO VESIK,7/15/1980,2014,August 20,GS,PL,25,103981,Estonia
RIVO VESIK,7/15/1980,2014,August 7,MST,CH,9,103981,Estonia
RIVO VESIK,7/15/1980,2014,July 30,GS,AT,33,103981,Estonia
RIVO VESIK,7/15/1980,2014,July 4,CT,LT,3,103981,Estonia
RIVO VESIK,7/15/1980,2014,June 28,CCUP,LT,1,103981,Estonia
RIVO VESIK,7/15/1980,2014,May 28,OPEN,RU,5,103981,Estonia
RIVO VESIK,7/15/1980,2014,May 7,SAT,TR,9,103981,Estonia
RIVO VESIK,7/15/1980,2013,August 29,CT,RU,4,103981,Estonia
RIVO VESIK,7/15/1980,2013,August 21,GS,RU,33,103981,Estonia
RIVO VESIK,7/15/1980,2013,July 31,CCH,AT,17,103981,Estonia
RIVO VESIK,7/15/1980,2013,July 24,OPEN,RU,9,103981,Estonia
RIVO VESIK,7/15/1980,2013,July 12,CT,EE,1,103981,Estonia
RIVO VESIK,7/15/1980,2013,May 30,MST,AT,21,103981,Estonia
RIVO VESIK,7/15/1980,2013,May 22,GS,AR,33,103981,Estonia
RIVO VESIK,7/15/1980,2013,April 30,GS,CN,41,103981,Estonia
RIVO VESIK,7/15/1980,2013,April 23,OPEN,CN,41,103981,Estonia
RIVO VESIK,7/15/1980,2013,April 3,SAT,TR,13,103981,Estonia
RIVO VESIK,7/15/1980,2012,August 15,GS,PL,33,103981,Estonia
RIVO VESIK,7/15/1980,2012,July 18,GS,AT,25,103981,Estonia
RIVO VESIK,7/15/1980,2012,July 4,GS,CH,33,103981,Estonia
RIVO VESIK,7/15/1980,2012,June 28,SAT,CH,4,103981,Estonia
RIVO VESIK,7/15/1980,2012,June 8,GS,RU,33,103981,Estonia
RIVO VESIK,7/15/1980,2012,May 23,OPEN,CZ,57,103981,Estonia
RIVO VESIK,7/15/1980,2012,May 9,GS,CN,25,103981,Estonia
RIVO VESIK,7/15/1980,2012,May 2,GS,CN,41,103981,Estonia
RIVO VESIK,7/15/1980,2012,April 25,OPEN,PL,33,103981,Estonia
RIVO VESIK,7/15/1980,2011,August 17,OPEN,FI,33,103981,Estonia
RIVO VESIK,7/15/1980,2011,August 3,GS,AT,25,103981,Estonia
RIVO VESIK,7/15/1980,2011,July 27,GS,PL,41,103981,Estonia
RIVO VESIK,7/15/1980,2011,July 20,OPEN,CA,25,103981,Estonia
RIVO VESIK,7/15/1980,2011,July 13,GS,RU,33,103981,Estonia
RIVO VESIK,7/15/1980,2011,June 29,GS,NO,33,103981,Estonia
RIVO VESIK,7/15/1980,2011,June 13,WCH,IT,17,103981,Estonia
RIVO VESIK,7/15/1980,2011,June 7,GS,CN,17,103981,Estonia
RIVO VESIK,7/15/1980,2011,May 18,OPEN,CZ,33,103981,Estonia
RIVO VESIK,7/15/1980,2011,May 3,OPEN,CN,13,103981,Estonia
RIVO VESIK,7/15/1980,2011,April 19,OPEN,BR,41,103981,Estonia
RIVO VESIK,7/15/1980,2010,August 25,OPEN,NL,25,103981,Estonia
RIVO VESIK,7/15/1980,2010,August 18,OPEN,FI,13,103981,Estonia
RIVO VESIK,7/15/1980,2010,August 11,OPEN,NO,17,103981,Estonia
RIVO VESIK,7/15/1980,2010,August 4,GS,PL,17,103981,Estonia
RIVO VESIK,7/15/1980,2010,July 28,GS,AT,41,103981,Estonia
RIVO VESIK,7/15/1980,2010,July 21,OPEN,FR,13,103981,Estonia
RIVO VESIK,7/15/1980,2010,June 30,GS,NO,17,103981,Estonia
RIVO VESIK,7/15/1980,2010,June 16,OPEN,CZ,17,103981,Estonia
RIVO VESIK,7/15/1980,2010,May 26,OPEN,PL,9,103981,Estonia
RIVO VESIK,7/15/1980,2010,May 19,GS,IT,25,103981,Estonia
RIVO VESIK,7/15/1980,2010,May 4,OPEN,CN,17,103981,Estonia
RIVO VESIK,7/15/1980,2009,September 16,CCH,RU,9,103981,Estonia
RIVO VESIK,7/15/1980,2009,August 26,OPEN,NL,4,103981,Estonia
RIVO VESIK,7/15/1980,2009,August 19,OPEN,FI,7,103981,Estonia
RIVO VESIK,7/15/1980,2009,August 5,OPEN,PL,5,103981,Estonia
RIVO VESIK,7/15/1980,2009,July 29,GS,AT,9,103981,Estonia
RIVO VESIK,7/15/1980,2009,July 21,GS,FR,9,103981,Estonia
RIVO VESIK,7/15/1980,2009,July 15,GS,RU,9,103981,Estonia
RIVO VESIK,7/15/1980,2009,July 8,GS,CH,9,103981,Estonia
RIVO VESIK,7/15/1980,2009,June 26,WCH,NO,9,103981,Estonia
RIVO VESIK,7/15/1980,2009,June 18,MST,DE,4,103981,Estonia
RIVO VESIK,7/15/1980,2009,June 4,MST,AT,13,103981,Estonia
RIVO VESIK,7/15/1980,2009,May 27,OPEN,PL,7,103981,Estonia
RIVO VESIK,7/15/1980,2009,May 7,MST,ES,3,103981,Estonia
RIVO VESIK,7/15/1980,2009,April 30,OPEN,CN,4,103981,Estonia
RIVO VESIK,7/15/1980,2009,April 22,OPEN,BR,9,103981,Estonia
RIVO VESIK,7/15/1980,2008,August 27,OPEN,NO,17,103981,Estonia
RIVO VESIK,7/15/1980,2008,August 9,OG,CN,19,103981,Estonia
RIVO VESIK,7/15/1980,2008,July 2,GS,RU,9,103981,Estonia
RIVO VESIK,7/15/1980,2008,June 18,GS,FR,25,103981,Estonia
RIVO VESIK,7/15/1980,2008,June 11,GS,DE,9,103981,Estonia
RIVO VESIK,7/15/1980,2008,June 4,OPEN,PL,7,103981,Estonia
RIVO VESIK,7/15/1980,2008,May 21,OPEN,HR,9,103981,Estonia
RIVO VESIK,7/15/1980,2008,May 14,OPEN,IT,13,103981,Estonia
RIVO VESIK,7/15/1980,2008,May 7,OPEN,CZ,9,103981,Estonia
RIVO VESIK,7/15/1980,2007,August 23,CCH,ES,4,103981,Estonia
RIVO VESIK,7/15/1980,2007,August 1,GS,AT,25,103981,Estonia
RIVO VESIK,7/15/1980,2007,July 24,WCH,CH,5,103981,Estonia
RIVO VESIK,7/15/1980,2007,July 4,OPEN,CA,17,103981,Estonia
RIVO VESIK,7/15/1980,2007,June 27,GS,NO,17,103981,Estonia
RIVO VESIK,7/15/1980,2007,June 20,GS,FR,9,103981,Estonia
RIVO VESIK,7/15/1980,2007,June 6,OPEN,HR,1,103981,Estonia
RIVO VESIK,7/15/1980,2007,May 23,OPEN,IT,13,103981,Estonia
RIVO VESIK,7/15/1980,2007,May 8,OPEN,BH,5,103981,Estonia
RIVO VESIK,7/15/1980,2007,May 2,OPEN,CN,17,103981,Estonia
RIVO VESIK,7/15/1980,2006,August 2,GS,AT,9,103981,Estonia
RIVO VESIK,7/15/1980,2006,July 26,GS,FR,25,103981,Estonia
RIVO VESIK,7/15/1980,2006,July 19,OPEN,RU,17,103981,Estonia
RIVO VESIK,7/15/1980,2006,July 5,OPEN,FR,7,103981,Estonia
RIVO VESIK,7/15/1980,2006,June 28,GS,NO,9,103981,Estonia
RIVO VESIK,7/15/1980,2006,June 21,GS,CH,7,103981,Estonia
RIVO VESIK,7/15/1980,2006,June 14,OPEN,PT,7,103981,Estonia
RIVO VESIK,7/15/1980,2006,June 7,OPEN,IT,5,103981,Estonia
RIVO VESIK,7/15/1980,2006,May 31,OPEN,HR,9,103981,Estonia
RIVO VESIK,7/15/1980,2006,May 23,OPEN,CN,9,103981,Estonia
RIVO VESIK,7/15/1980,2005,November 23,OPEN,ZA,5,103981,Estonia
RIVO VESIK,7/15/1980,2005,October 25,OPEN,MX,5,103981,Estonia
RIVO VESIK,7/15/1980,2005,October 19,OPEN,BR,5,103981,Estonia
RIVO VESIK,7/15/1980,2005,August 3,GS,AT,25,103981,Estonia
RIVO VESIK,7/15/1980,2005,July 27,GS,FR,17,103981,Estonia
RIVO VESIK,7/15/1980,2005,July 20,OPEN,PL,13,103981,Estonia
RIVO VESIK,7/15/1980,2005,July 13,OPEN,PT,7,103981,Estonia
RIVO VESIK,7/15/1980,2005,June 30,GS,NO,13,103981,Estonia
RIVO VESIK,7/15/1980,2005,June 22,WCH,DE,5,103981,Estonia
RIVO VESIK,7/15/1980,2005,June 15,OPEN,CH,9,103981,Estonia
RIVO VESIK,7/15/1980,2005,June 8,OPEN,HR,17,103981,Estonia
RIVO VESIK,7/15/1980,2005,May 18,OPEN,CN,13,103981,Estonia
RIVO VESIK,7/15/1980,2004,September 21,OPEN,BR,13,103981,Estonia
RIVO VESIK,7/15/1980,2004,July 28,GS,AT,17,103981,Estonia
RIVO VESIK,7/15/1980,2004,July 21,OPEN,PL,17,103981,Estonia
RIVO VESIK,7/15/1980,2004,July 14,GS,FR,9,103981,Estonia
RIVO VESIK,7/15/1980,2004,July 7,OPEN,ES,17,103981,Estonia
RIVO VESIK,7/15/1980,2004,June 30,OPEN,NO,17,103981,Estonia
RIVO VESIK,7/15/1980,2004,June 23,GS,DE,13,103981,Estonia
RIVO VESIK,7/15/1980,2004,June 16,OPEN,CH,17,103981,Estonia
RIVO VESIK,7/15/1980,2004,June 9,CCH,DE,19,103981,Estonia
RIVO VESIK,7/15/1980,2004,June 2,OPEN,PT,13,103981,Estonia
RIVO VESIK,7/15/1980,2004,May 26,OPEN,CS,4,103981,Estonia
RIVO VESIK,7/15/1980,2004,May 19,OPEN,CN,25,103981,Estonia
RIVO VESIK,7/15/1980,2004,March 23,OPEN,ZA,33,103981,Estonia
RIVO VESIK,7/15/1980,2004,March 16,OPEN,BR,13,103981,Estonia
RIVO VESIK,7/15/1980,2003,October 14,WCH,BR,37,103981,Estonia
RIVO VESIK,7/15/1980,2003,September 18,GS,US,25,103981,Estonia
RIVO VESIK,7/15/1980,2003,September 3,OPEN,ES,25,103981,Estonia
RIVO VESIK,7/15/1980,2003,August 27,CCH,TR,9,103981,Estonia
RIVO VESIK,7/15/1980,2003,August 19,CHAL,GR,3,103981,Estonia
RIVO VESIK,7/15/1980,2003,July 31,GS,AT,33,103981,Estonia
RIVO VESIK,7/15/1980,2003,July 23,OPEN,PT,41,103981,Estonia
RIVO VESIK,7/15/1980,2003,July 16,GS,FR,33,103981,Estonia
RIVO VESIK,7/15/1980,2003,July 2,OPEN,NO,41,103981,Estonia
RIVO VESIK,7/15/1980,2003,June 25,GS,DE,25,103981,Estonia
RIVO VESIK,7/15/1980,2003,June 18,OPEN,CH,25,103981,Estonia
RIVO VESIK,7/15/1980,2003,June 4,OPEN,GR,25,103981,Estonia
RIVO VESIK,7/15/1980,2002,September 4,OPEN,ES,25,103981,Estonia
EMANUEL FERNANDES,7/25/1967,2008,September 17,OPEN,BR,17,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,August 9,OG,CN,19,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,July 16,OPEN,FR,25,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,July 2,GS,RU,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,June 25,GS,NO,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,June 18,GS,FR,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,June 4,OPEN,PL,57,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,May 28,OPEN,ES,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,May 21,OPEN,HR,57,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,May 14,OPEN,IT,57,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,May 7,OPEN,CZ,57,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,April 29,OPEN,CN,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2008,March 26,OPEN,AU,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2007,September 26,OPEN,BR,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2007,September 5,OPEN,PL,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2007,August 29,OPEN,RU,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2007,August 15,OPEN,FI,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,2007,August 8,OPEN,NO,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,1996,December 13,WS,ZA,41,101300,Angola
EMANUEL FERNANDES,7/25/1967,1995-96,December 21,OPEN,ZA,25,101300,Angola
NICOLE BRANAGH,1/31/1979,2018,October 17,WT4*,US,25,104863,United States
NICOLE BRANAGH,1/31/1979,2018,July 10,WT5*,CH,17,104863,United States
NICOLE BRANAGH,1/31/1979,2018,July 4,WT4*,PT,9,104863,United States
NICOLE BRANAGH,1/31/1979,2018,June 27,WT4*,PL,5,104863,United States
NICOLE BRANAGH,1/31/1979,2018,June 20,WT4*,CZ,17,104863,United States
NICOLE BRANAGH,1/31/1979,2018,May 16,WT4*,BR,9,104863,United States
NICOLE BRANAGH,1/31/1979,2018,April 18,WT4*,CN,9,104863,United States
NICOLE BRANAGH,1/31/1979,2018,February 27,WT5*,US,9,104863,United States
NICOLE BRANAGH,1/31/1979,2017,October 11,WT3*,CN,5,104863,United States
NICOLE BRANAGH,1/31/1979,2017,July 28,WCH,AT,17,104863,United States
NICOLE BRANAGH,1/31/1979,2017,July 19,WT4*,PL,4,104863,United States
NICOLE BRANAGH,1/31/1979,2017,July 13,OTH,US,9,104863,United States
NICOLE BRANAGH,1/31/1979,2017,July 4,WT5*,CH,9,104863,United States
NICOLE BRANAGH,1/31/1979,2017,June 27,WT5*,HR,-2,104863,United States
NICOLE BRANAGH,1/31/1979,2015,August 18,GS,US,25,104863,United States
NICOLE BRANAGH,1/31/1979,2015,June 17,GS,US,9,104863,United States
NICOLE BRANAGH,1/31/1979,2014,July 22,GS,US,25,104863,United States
NICOLE BRANAGH,1/31/1979,2013,May 1,GS,CN,17,104863,United States
NICOLE BRANAGH,1/31/1979,2013,April 24,OPEN,CN,25,104863,United States
NICOLE BRANAGH,1/31/1979,2012,October 24,OPEN,TH,4,104863,United States
NICOLE BRANAGH,1/31/1979,2012,August 14,GS,PL,9,104863,United States
NICOLE BRANAGH,1/31/1979,2012,July 11,GS,DE,17,104863,United States
NICOLE BRANAGH,1/31/1979,2012,July 3,GS,CH,17,104863,United States
NICOLE BRANAGH,1/31/1979,2012,June 12,GS,IT,17,104863,United States
NICOLE BRANAGH,1/31/1979,2012,June 7,GS,RU,-2,104863,United States
NICOLE BRANAGH,1/31/1979,2011,August 24,OPEN,NL,9,104863,United States
NICOLE BRANAGH,1/31/1979,2011,August 16,OPEN,FI,13,104863,United States
NICOLE BRANAGH,1/31/1979,2011,August 2,GS,AT,9,104863,United States
NICOLE BRANAGH,1/31/1979,2011,July 26,GS,PL,5,104863,United States
NICOLE BRANAGH,1/31/1979,2011,July 20,OPEN,CA,9,104863,United States
NICOLE BRANAGH,1/31/1979,2011,July 12,GS,RU,9,104863,United States
NICOLE BRANAGH,1/31/1979,2011,July 5,GS,CH,-2,104863,United States
NICOLE BRANAGH,1/31/1979,2011,June 28,GS,NO,-2,104863,United States
NICOLE BRANAGH,1/31/1979,2011,June 13,WCH,IT,17,104863,United States
NICOLE BRANAGH,1/31/1979,2011,June 7,GS,CN,17,104863,United States
NICOLE BRANAGH,1/31/1979,2011,May 18,OPEN,PL,9,104863,United States
NICOLE BRANAGH,1/31/1979,2011,May 4,OPEN,CN,13,104863,United States
NICOLE BRANAGH,1/31/1979,2011,April 27,OPEN,CN,5,104863,United States
NICOLE BRANAGH,1/31/1979,2011,April 18,OPEN,BR,9,104863,United States
NICOLE BRANAGH,1/31/1979,2010,November 3,OPEN,TH,1,104863,United States
NICOLE BRANAGH,1/31/1979,2010,October 27,OPEN,CN,5,104863,United States
NICOLE BRANAGH,1/31/1979,2010,August 25,OPEN,NL,13,104863,United States
NICOLE BRANAGH,1/31/1979,2010,August 3,GS,PL,25,104863,United States
NICOLE BRANAGH,1/31/1979,2010,July 27,GS,AT,9,104863,United States
NICOLE BRANAGH,1/31/1979,2010,July 6,GS,CH,9,104863,United States
NICOLE BRANAGH,1/31/1979,2010,June 29,GS,NO,3,104863,United States
NICOLE BRANAGH,1/31/1979,2010,June 8,GS,RU,5,104863,United States
NICOLE BRANAGH,1/31/1979,2010,May 18,GS,IT,4,104863,United States
NICOLE BRANAGH,1/31/1979,2010,May 5,OPEN,CN,4,104863,United States
NICOLE BRANAGH,1/31/1979,2010,April 20,OPEN,BR,9,104863,United States
NICOLE BRANAGH,1/31/1979,2009,July 28,GS,AT,2,104863,United States
NICOLE BRANAGH,1/31/1979,2009,July 20,GS,FR,9,104863,United States
